# gam   Re(zetaprime(rho))   Im(zetaprime(rho))
513.668985555473683436244146418 1.43210991060149365885922380409 3.10085609061320371235598277297
515.435057167299377249676893673 6.74746650405878365341157193025 2.77032367106692354166923602834
517.589668572467425341357965287 1.10942751932177999158746179150 -3.02148398023354333197488981371
518.234223147550143573858274373 2.54852933258342317843026792589 1.39501272035751252194399864650
520.106310411723255903196146134 3.83648833705851227081893602618 -2.04439784052283449264569974947
521.525193449492040967732398163 2.32401586749889040235155503845 -1.21577724628470208816542002690
522.456696177730210430144413323 2.19937996044055692984141494409 1.50820676882557145749416486795
523.960530892015840487007509481 3.58390648261679254530121010816 1.59029442565931908839614337519
525.077385687279622180591217630 2.82055695260176004105100909714 5.38625602880726683406119262556
527.903641601272345229617268071 -0.961967015780324072658656612962 -1.95613513204062933418480397767
528.406213852292658941608896647 1.63863185273519501588934445868 0.000290734841150648606383306716696
529.806226318706900798163983302 2.52301992282179951830943812869 0.0969929023047456487776349385884
530.866917883961089644387434515 2.29090432223561746659084073216 2.49289438749551814030361272696
532.688183028293730505126445569 4.47572626530262169269734578616 -0.325124337374731337990407994256
533.779630753768732565482546023 4.03446673796063155568248094632 3.03830199227088101609764444818
535.664314075873224617046123182 5.59663633990061303076842626723 -2.37002705950187904103767936016
537.069759083122327588389737754 4.26400430816542920719705856989 -1.72265808566590755253790120871
538.428526176247962843500955240 3.92295890949190946106223436812 -1.06582048135515667541551555454
540.213166376228133383645668990 0.546289269466317246535493046904 -1.06458803192433616579165928675
540.631390247295117360128077599 0.496638836273532140360631677607 1.00905328415347152554154637634
541.847437121201281547119113509 0.112542719392482277258131634464 4.47842607715879021363792492734
544.323890101005262903121308756 4.70790157685396227652518389484 -5.19419914236541424718963196842
545.636833248934818254855439794 3.40999048230547838189401573294 -2.44796395885482612150257995524
547.010912058122292463655881793 2.26772246145514552304789336074 -1.38690249407336269440475521830
547.931613364489338310451159426 2.40110004548193662264037671126 1.42663517566915629553300301420
549.497567562661378459984733880 4.16707739862172983079455311811 0.749815155715856336984044097762
550.970010039483889045657234057 3.89034029359696148121066168058 0.104679928098800965650879280205
552.049572200564892792576702546 3.44589058076429212933543254183 3.23013234022635293294377561658
553.764972119158814617149782592 7.64020112705589144041667221088 0.416748235245930269564230177630
555.792020561682508416573221485 0.846787158433937010043636275286 -3.68971701640826853288087400488
556.899476406855351261964218656 1.24821439644346771584617878683 -1.02236612711048514385120944803
557.564659172058528408523989874 1.05578273741777637518446403012 1.51974254227662685471931728969
559.316237028682163760935142240 3.43595301287001138146502959955 0.608637937548092055470834818398
560.240807497295668241793276359 1.53718536177372689968880844141 4.49675849355596969398777071236
562.559207616045851108137916695 4.60124756655642379020116976776 -4.97863478639691530969088250238
564.160879110786117813879533500 0.398820122723863082086233938336 -1.35111891243929948320810640284
564.506055938149835122245968939 0.675631159903243909862525120983 1.26901245393141243207376886688
566.698787682807956241512280667 2.71852037568216317373013367777 -2.33904951637075418418230382997
567.731757901176937450334730494 2.68663899314590902833080059429 0.284288860148971275416566804630
568.923955179629368496753487417 2.72387066384295892530730275217 1.71418106576338001456485645946
570.051114782463592038527016601 2.22250842748787061364519366130 5.14900140913477230083401333776
572.419984132452764045276927107 3.17632864243615252708863322095 -5.37180700125847338613802142216
573.614610526758129987246032110 3.17274840854106340043855564608 -2.12849794059188830139062809844
575.093886014494885607457172282 1.35847447434839103132884171391 -1.36843478092526219879814524032
575.807247140928780709429332894 1.36537002183468450894006901843 1.25000728927322915733624215869
577.039003472098211216637089688 1.95760462885444533835733733125 3.84411470534861673785108582337
579.098834672036607431284364329 4.93095781644499144207650687809 -2.17674864080448816555542019724
580.136959362384628672716276348 4.82129683595912149608796056441 1.91106766934514327953739429297
581.946576265901625551506114545 4.46333345095087357866574379695 -2.90541045600229518090612100942
583.236088219167278261960573649 3.69525474935519260998157685844 -1.37381424231687786312288710655
584.561705903465528366945893393 3.34985362209816544122815529065 -0.742414851488932446257891036456
585.984563204988300574187258986 2.13870980555162406206755390129 -0.666900719992734197544887034030
586.742771891250155644771845087 1.09723230972983625137811070469 2.26500018298542782417334744046
588.139663266247956417554235270 3.18321027239425875215572332054 6.12938088111389582537200398864
590.660397516765275631032003310 0.401450605473576282398205443354 -4.97152792798064475470384479597
591.725858065048056649222446473 1.63233849871571456460940680037 -1.58123249394112454460554439333
592.571358300225569820772716120 2.13157237030452577468311436090 1.03052104771738102421548139489
593.974714682231029243805174509 3.77244508314384640041428849351 1.59870694156835350028197005827
595.728153697388949177020920733 2.48910099026378640596863445087 -1.19323869133171238027082797124
596.362768328393684089579097070 0.976793851292467346906253547652 2.94021926690811187623854098212
598.493077346164754401063582936 5.13276591230267889722919754286 -2.54223171709497215689742333574
599.545640364364853997515395144 5.35813594841251981373985038347 1.55952375075822495815860893091
601.602136735932636051738107596 1.07387265363840473249422797494 -3.38970474975426482182611269290
602.579167886387354298822724543 1.98743363337887054086667605542 -0.728330909146806303576217578452
603.625618903579160672243966857 1.96239640875005626617654703505 0.834809510844157416212321928327
604.616218493753232914639602789 1.01243677304997470740924093544 3.41166161976413010090101563509
606.383460422109041088674311240 7.63251366052952652286713663553 3.11396621399398654954390301027
608.413217311187325175126723757 2.17864190703963247349732594966 -4.39244457562366851524738946660
